text,label,timestamp,username,device,likes,retweets,replies
Can someone explain how to set up a webhook for real-time notifications?,Security Issue,7/01/2024 9:00,@user_8997,Android,142,8,6
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Performance Issue,19/01/2024 20:13,@user_7926,Android,201,23,27
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Performance Issue,13/01/2024 7:47,@user_5426,Web,102,7,12
"The app now loads twice as fast! Whatever you did, keep it up! 🚀",Feature Request,11/01/2024 2:24,@user_5807,Android,116,46,23
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Discussion,17/01/2024 23:52,@user_2686,Android,129,38,23
How do I enable end-to-end encryption for my messages?,Question,27/01/2024 3:42,@user_9563,Web,248,49,3
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Security Issue,2/01/2024 16:45,@user_4344,Web,180,8,4
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Discussion,29/01/2024 18:51,@user_1462,Web,178,16,12
How do I enable 2FA for my account? I can't find the option in settings.,Feature Request,22/01/2024 10:58,@user_3061,Web,274,5,24
Can we get an option to auto-delete old messages after 30 days?,Feature Request,13/01/2024 12:43,@user_1925,Web,184,13,19
The app's search function is broken. It doesn't return relevant results anymore.,Question,17/01/2024 10:54,@user_6618,Android,109,48,27
Why is the app using so much battery? It’s draining 10% in just 15 minutes!,Feature Request,30/01/2024 18:59,@user_6626,Web,109,34,11
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Feature Request,11/01/2024 10:46,@user_2131,Android,51,19,27
Has anyone tested the latest beta? Is it worth updating?,Question,20/01/2024 3:04,@user_5092,Web,234,15,25
The search function is broken. It doesn’t return relevant results anymore.,Performance Issue,8/01/2024 1:54,@user_5142,Android,213,10,3
The latest security update blocks third-party integrations. Not cool. Please reconsider!,Feedback,1/01/2024 11:46,@user_7929,Web,98,23,23
The app's search function is broken. It doesn't return relevant results anymore.,Bug Report,15/01/2024 15:45,@user_1308,iPhone,292,23,3
The app's search function is broken. It doesn't return relevant results anymore.,Feedback,15/01/2024 13:09,@user_9105,Android,160,16,30
The app keeps asking me to log in every time I open it. Super annoying.,Bug Report,25/01/2024 20:06,@user_8326,iPhone,141,33,9
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Performance Issue,25/01/2024 17:32,@user_2290,iPhone,86,36,30
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Question,26/01/2024 12:57,@user_3157,Web,242,23,9
"The app now loads twice as fast! Whatever you did, keep it up! 🚀",Security Issue,27/01/2024 3:46,@user_9840,iPhone,273,7,9
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Bug Report,25/01/2024 22:28,@user_2678,Web,33,22,16
Loading time increased significantly after the last update. Feels super sluggish now 😕,Question,2/01/2024 16:27,@user_5688,Android,280,29,17
The new AI recommendations are completely off. They used to be much better!,Discussion,27/01/2024 13:15,@user_4397,Web,254,39,18
Keyboard shortcuts for power users would be amazing! Any plans?,Bug Report,28/01/2024 8:14,@user_1962,Android,25,34,23
Can someone explain how to use OAuth for third-party API integrations?,Discussion,4/01/2024 23:59,@user_4366,Web,27,14,4
Great update! The new UI is much smoother. Well done team! 🎉,Discussion,14/01/2024 10:40,@user_7232,Web,127,9,5
The new update is fantastic! The app runs so much smoother now. Great job!,Question,9/01/2024 6:21,@user_5261,Android,264,5,27
How do I enable 2FA for my account? I can't find the option in settings.,Bug Report,16/01/2024 11:26,@user_7745,Web,47,40,22
Why does the app log me out randomly? It's really annoying.,Feedback,5/01/2024 9:52,@user_3913,Android,94,44,12
The search function is broken. It doesn’t return relevant results anymore.,Security Issue,5/01/2024 15:11,@user_4424,Web,156,25,27
The app's battery usage is insane! It drains my phone in just a few hours.,Performance Issue,18/01/2024 22:15,@user_7148,iPhone,178,34,22
The app's search function is broken. It doesn't return relevant results anymore.,Feedback,30/01/2024 3:37,@user_3213,iPhone,159,5,3
Can someone explain the difference between WebSockets and long polling?,Question,23/01/2024 20:48,@user_2149,Android,262,31,5
"The app now loads twice as fast! Whatever you did, keep it up! 🚀",Security Issue,21/01/2024 6:05,@user_1365,Android,268,21,12
The app's battery usage is insane! It drains my phone in just a few hours.,Bug Report,14/01/2024 18:04,@user_8985,iPhone,171,9,29
The latest update broke my notifications. I’m not receiving any alerts at all. Anyone else?,Feedback,22/01/2024 1:34,@user_6051,iPhone,86,17,3
Why does the app log me out randomly? It's really annoying.,Question,30/01/2024 13:34,@user_5909,Android,227,38,28
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Performance Issue,24/01/2024 0:04,@user_4992,iPhone,175,43,19
The search function is broken. It doesn’t return relevant results anymore.,Performance Issue,29/01/2024 6:05,@user_2616,Android,32,10,28
Why was the live chat feature removed? That was the best part of the app!,Performance Issue,9/01/2024 20:20,@user_1899,iPhone,93,29,18
How do I enable 2FA for my account? I can't find the option in settings.,Performance Issue,20/01/2024 8:22,@user_4086,Web,284,10,11
Is there a way to export my chat history? I need to keep a record of my conversations.,Discussion,1/01/2024 19:58,@user_5667,Android,179,43,5
🚨 Huge security flaw: Password reset emails contain sensitive user data in plaintext. @Company please fix!,Discussion,25/01/2024 6:51,@user_4982,Web,293,23,8
The new AI recommendations are completely off. They used to be much better!,Performance Issue,16/01/2024 20:09,@user_7739,Web,191,38,23
The new API documentation is so much better! Really easy to understand.,Performance Issue,1/01/2024 20:01,@user_6498,Web,21,50,17
I love the new offline mode! Works flawlessly even with large files. 🔥,Performance Issue,29/01/2024 19:15,@user_4220,Android,118,33,18
"Dark mode is great, but can we get an option to schedule it automatically?",Feedback,28/01/2024 22:13,@user_3968,Web,110,24,29
The latest update broke my notifications. I’m not receiving any alerts at all. Anyone else?,Question,28/01/2024 9:52,@user_7310,Web,244,46,23
The new voice assistant is way too slow. Takes ages to process commands.,Bug Report,24/01/2024 6:23,@user_4821,Android,74,28,6
Why does the app log me out randomly? It's really annoying.,Security Issue,26/01/2024 5:00,@user_7399,Web,80,31,11
I love the new offline mode! Works flawlessly even with large files. 🔥,Question,29/01/2024 2:09,@user_9767,Android,162,48,5
The app crashes every time I try to upload a photo. Anyone else having this issue?,Feedback,19/01/2024 11:02,@user_4688,Web,55,22,9
Why is the app using so much battery? It’s draining 10% in just 15 minutes!,Question,20/01/2024 14:35,@user_8587,Web,261,40,12
Can someone explain how to set up a webhook for real-time notifications?,Security Issue,3/01/2024 12:33,@user_8281,Android,239,28,15
Why is the AI assistant so slow to respond? It used to be much faster.,Feature Request,13/01/2024 19:19,@user_8619,Android,245,17,17
The new voice assistant is way too slow. Takes ages to process commands.,Question,23/01/2024 18:01,@user_8319,Web,67,26,6
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Bug Report,12/01/2024 11:06,@user_5008,iPhone,101,8,8
The latest security update blocks third-party integrations. Not cool. Please reconsider!,Question,26/01/2024 5:29,@user_7599,Android,15,33,13
Has anyone tested the latest beta? Is it worth updating?,Bug Report,7/01/2024 3:41,@user_8306,iPhone,256,19,28
Can we get a feature to customize notification sounds? It would be super helpful!,Question,24/01/2024 1:15,@user_8210,Web,65,31,15
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Feature Request,10/01/2024 11:45,@user_7882,Web,51,26,30
Why is the app using so much battery? It’s draining 10% in just 15 minutes!,Performance Issue,18/01/2024 5:28,@user_6147,Web,166,25,11
The new API documentation is so much better! Really easy to understand.,Security Issue,10/01/2024 5:39,@user_4775,Android,178,32,25
Your new terms of service update is concerning. Can you clarify the data-sharing policies?,Bug Report,11/01/2024 19:47,@user_4017,Android,173,44,23
"We need dark mode support for the mobile app! It’s 2024, why isn't this a thing yet?",Question,2/01/2024 21:49,@user_6140,Android,35,27,20
Does anyone know how to set up a webhook for real-time notifications?,Feature Request,11/01/2024 14:37,@user_6844,Web,64,6,29
The app crashes every time I try to upload a photo. Anyone else having this issue?,Discussion,18/01/2024 4:26,@user_5303,iPhone,148,34,6
Has anyone tested the latest beta? Is it worth updating?,Question,30/01/2024 19:35,@user_8661,iPhone,114,21,21
Has anyone tested the latest beta? Is it worth updating?,Feature Request,17/01/2024 15:35,@user_3340,Web,90,24,25
Your new terms of service update is concerning. Can you clarify the data-sharing policies?,Performance Issue,29/01/2024 6:31,@user_7243,Web,32,40,19
The new voice assistant is way too slow. Takes ages to process commands.,Feedback,21/01/2024 9:18,@user_4672,Android,53,44,30
Does anyone know how to set up a webhook for real-time notifications?,Performance Issue,12/01/2024 11:23,@user_2389,Web,122,6,17
Does anyone know how to set up a webhook for real-time notifications?,Security Issue,12/01/2024 8:30,@user_6803,Android,88,50,14
"Hey @TechCorp, will there be an update to fix the keyboard lag issue? It’s driving me crazy!",Discussion,23/01/2024 22:43,@user_6361,iPhone,174,19,3
Why is the AI assistant so slow to respond? It used to be much faster.,Discussion,15/01/2024 11:17,@user_3112,Web,122,40,10
Multi-device support would be a game-changer. Any plans to implement it?,Feature Request,24/01/2024 2:27,@user_1194,Android,118,25,8
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Discussion,12/01/2024 8:04,@user_6998,iPhone,93,24,13
Multi-device support would be a game-changer. Any plans to implement it?,Feedback,1/01/2024 8:19,@user_1924,Web,195,17,4
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Bug Report,30/01/2024 21:44,@user_5461,Android,187,34,4
Multi-account login would be a game-changer. Any plans to add this?,Security Issue,25/01/2024 0:50,@user_3408,Android,79,45,27
Great update! The new UI is much smoother. Well done team! 🎉,Feedback,8/01/2024 18:18,@user_9061,Android,268,45,3
The new voice assistant is way too slow. Takes ages to process commands.,Question,14/01/2024 9:00,@user_5418,Android,242,14,25
Keyboard shortcuts for power users would be amazing! Any plans?,Feedback,26/01/2024 13:05,@user_8004,Web,247,29,19
Multi-account login would be a game-changer. Any plans to add this?,Feature Request,28/01/2024 21:44,@user_9999,iPhone,150,19,6
"Dark mode is great, but can we get an option to schedule it automatically?",Performance Issue,27/01/2024 6:24,@user_8868,iPhone,245,49,17
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Discussion,22/01/2024 20:14,@user_6494,Android,224,10,30
How do I enable 2FA for my account? I can't find the option in settings.,Question,22/01/2024 16:07,@user_6807,iPhone,186,17,29
The new AI recommendations are completely off. They used to be much better!,Feature Request,19/01/2024 5:22,@user_9744,Web,146,37,14
Can someone explain how to use OAuth for third-party API integrations?,Question,9/01/2024 6:58,@user_3777,Android,283,15,20
"Dark mode is great, but can we get an option to schedule it automatically?",Performance Issue,20/01/2024 19:40,@user_1884,Web,248,29,13
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Discussion,16/01/2024 20:27,@user_6697,iPhone,24,47,8
The latest update broke my notifications. I’m not receiving any alerts at all. Anyone else?,Discussion,2/01/2024 8:18,@user_5900,Android,135,37,4
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Feature Request,14/01/2024 5:25,@user_5428,Android,86,6,27
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Discussion,20/01/2024 12:01,@user_1110,iPhone,224,13,20
Why is the app using so much battery? It’s draining 10% in just 15 minutes!,Feature Request,18/01/2024 15:30,@user_3118,iPhone,196,36,23
